tconst	ordering	nconst	category	job	characters
tt0015648	1	nm0031446	actor	\N	"[""Grigory Vakulinchuk""]"
tt0015648	2	nm0058290	actor	\N	"[""Commander Golikov""]"
tt0015648	3	nm0017893	actor	\N	"[""Chief Officer Giliarovsky""]"
tt0015648	4	nm0090434	actor	\N	"[""Young Sailor Flogged While Sleeping""]"
tt0015648	5	nm0327150	actor	\N	"[""Militant Sailor""]"
tt0015648	6	nm0506298	actor	\N	"[""Petty Officer""]"
tt0015648	7	nm0689869	actress	\N	"[""Woman With Pince-nez""]"
tt0015648	8	nm1158915	actor	\N	"[""Student Agitator""]"
tt0015648	9	nm1160085	actress	\N	"[""Mother Carrying Wounded Boy""]"
tt0015648	10	nm1159058	actress	\N	"[""Wounded Boy""]"
tt0015648	11	nm0001178	director	director	\N
tt0015648	12	nm0012810	writer	script by	\N
tt0015648	13	nm1206447	producer	producer	\N
tt0015648	14	nm10226747	composer	composer	\N
tt0015648	15	nm10226746	composer	composer	\N
tt0015648	16	nm1818632	composer	\N	\N
tt0015648	17	nm10226745	composer	composer	\N
tt0015648	18	nm0005903	cinematographer	lead cinematographer	\N
tt0015841	1	nm0516001	actor	\N	"[""Harold Lamb aka Speedy""]"
tt0015841	2	nm0707814	actress	\N	"[""Peggy""]"
tt0015841	3	nm0070757	actor	\N	"[""The College Cad""]"
tt0015841	4	nm0026849	actor	\N	"[""The College Hero""]"
tt0015841	5	nm0444753	actress	\N	"[""The College Belle""]"
tt0015841	6	nm0364291	actor	\N	"[""The College Tailor""]"
tt0015841	7	nm0363545	actor	\N	"[""The Football Coach""]"
tt0015841	8	nm0064554	actor	\N	"[""Student""]"
tt0015841	9	nm0110393	actress	\N	"[""Woman watching away when Harold lost pants""]"
tt0015841	10	nm0112234	actor	\N	"[""Tall Student""]"
tt0015841	11	nm0628345	director	director	\N
tt0015841	12	nm0853130	director	\N	\N
tt0015841	13	nm0853130	writer	story	\N
tt0015841	14	nm0928514	writer	story	\N
tt0015841	15	nm0340599	writer	story	\N
tt0015841	16	nm0924065	writer	story	\N
tt0015841	17	nm0516001	producer	producer	\N
tt0015841	18	nm1084708	producer	producer	\N
tt0015841	19	nm0401366	composer	composer	\N
tt0015841	20	nm0004592	composer	composer	\N
tt0015841	21	nm0526517	cinematographer	cinematographer	\N
tt0015841	22	nm0573865	editor	film editor	\N
tt0015864	1	nm0000122	actor	\N	"[""The Lone Prospector""]"
tt0015864	2	nm0841501	actor	\N	"[""Big Jim McKay""]"
tt0015864	3	nm0615306	actor	\N	"[""Black Larsen""]"
tt0015864	4	nm0074788	actor	\N	"[""Hank Curtis""]"
tt0015864	5	nm0906618	actor	\N	"[""Jack Cameron""]"
tt0015864	6	nm0354913	actress	\N	"[""Georgia""]"
tt0015864	7	nm1033900	actor	\N	"[""Man in Dance Hall""]"
tt0015864	8	nm1027682	actor	\N	"[""Eskimo Child""]"
tt0015864	9	nm1027683	actress	\N	"[""Eskimo Child""]"
tt0015864	10	nm0012447	actress	\N	"[""Woman in Dance Hall""]"
tt0015864	11	nm0000122	director	director	\N
tt0015864	12	nm0000122	writer	written by	\N
tt0015864	13	nm0000122	composer	composer	\N
tt0015864	14	nm0675356	composer	composer	\N
tt0015864	15	nm0005906	cinematographer	\N	\N
tt0015881	1	nm0332998	actor	\N	"[""McTeague""]"
tt0015881	2	nm0686032	actress	\N	"[""Trina""]"
tt0015881	3	nm0380965	actor	\N	"[""Marcus""]"
tt0015881	4	nm0298202	actress	\N	"[""Maria""]"
tt0015881	5	nm0683114	actress	\N	"[""Mother McTeague""]"
tt0015881	6	nm0039276	actress	\N	"[""'Mommer' Sieppe""]"
tt0015881	7	nm0174682	actor	\N	"[""'Popper' Sieppe""]"
tt0015881	8	nm0822061	actress	\N	"[""Selina""]"
tt0015881	9	nm0055294	actor	\N	"[""The Minister""]"
tt0015881	10	nm2104227	actress	\N	"[""Extra""]"
tt0015881	11	nm0002233	director	director	\N
tt0015881	12	nm0558923	writer	screen adaptation by	\N
tt0015881	13	nm0002233	writer	screen adaptation by	\N
tt0015881	14	nm0635805	writer	"from the American classic ""McTeague"" by"	\N
tt0015881	15	nm0002206	producer	producer	\N
tt0015881	16	nm0318647	producer	producer	\N
tt0015881	17	nm0002301	composer	composer	\N
tt0015881	18	nm0004592	composer	composer	\N
tt0015881	19	nm0200125	cinematographer	cinematographer	\N
tt0015881	20	nm0005843	cinematographer	cinematographer	\N
tt0015881	21	nm0267868	editor	editor	\N
tt0015881	22	nm0604690	editor	editor	\N
tt0016220	1	nm0151606	actor	\N	"[""The Phantom""]"
tt0016220	2	nm0679907	actress	\N	"[""Christine Daae""]"
tt0016220	3	nm0449908	actor	\N	"[""Vicomte Raoul de Chagny""]"
tt0016220	4	nm0136886	actor	\N	"[""Ledoux""]"
tt0016220	5	nm0332998	actor	\N	"[""Simon Buquet""]"
tt0016220	6	nm0820821	actor	\N	"[""Comte Philip de Chagny""]"
tt0016220	7	nm0250366	actor	\N	"[""Florine Papillon""]"
tt0016220	8	nm0264575	actress	\N	"[""Carlotta""]"
tt0016220	9	nm0669410	actress	\N	"[""Carlotta""]"
tt0016220	10	nm0669410	actress	\N	"[""Carlotta's Mother""]"
tt0016220	11	nm13012653	actress	\N	"[""Undetermined Secondary Role""]"
tt0016220	12	nm0432216	director	\N	\N
tt0016220	13	nm0503693	writer	from the 1910 celebrated novel by	\N
tt0016220	14	nm0106922	composer	composer	\N
tt0016220	15	nm0005982	composer	composer	\N
tt0016220	16	nm0002301	composer	composer	\N
tt0016220	17	nm0385877	composer	composer	\N
tt0016332	1	nm0000036	actor	\N	"[""James Shannon""]"
tt0016332	2	nm0245536	actress	\N	"[""His Girl""]"
tt0016332	3	nm0055797	actor	\N	"[""His Partner""]"
tt0016332	4	nm0250366	actor	\N	"[""His Lawyer""]"
tt0016332	5	nm0713259	actress	\N	"[""Her Mother""]"
tt0016332	6	nm0175068	actor	\N	"[""The Clergyman""]"
tt0016332	7	nm0184801	actor	\N	"[""The Hired Hand""]"
tt0016332	8	nm0318040	actress	\N	"[""First Chance: Girl Who Laughs at Jimmie at the Club""]"
tt0016332	9	nm0213009	actress	\N	"[""Second Chance: Girl Who Laughs at Jimmie at the Golf Course""]"
tt0016332	10	nm0454920	actress	\N	"[""Third Chance: Girl Who Shreds 'Will You Marry Me' Note""]"
tt0016332	11	nm0000036	director	\N	\N
tt0016332	12	nm0576362	writer	adapted from David Belasco's famous comedy by	\N
tt0016332	13	nm0115669	writer	screen version by	\N
tt0016332	14	nm0369841	writer	screen version by	\N
tt0016332	15	nm0593477	writer	screen version by	\N
tt0016332	16	nm0396327	cinematographer	cinematographer	\N
tt0016332	17	nm0504380	cinematographer	cinematographer	\N
tt0016641	1	nm0003895	actor	\N	"[""Ben-Hur""]"
tt0016641	2	nm0124279	actor	\N	"[""Messala""]"
tt0016641	3	nm0564219	actress	\N	"[""Esther""]"
tt0016641	4	nm0111503	actress	\N	"[""Mary""]"
tt0016641	5	nm0568282	actress	\N	"[""Princess of Hur""]"
tt0016641	6	nm0450748	actress	\N	"[""Tirzah""]"
tt0016641	7	nm0616659	actress	\N	"[""Iras""]"
tt0016641	8	nm0207637	actor	\N	"[""Simonides""]"
tt0016641	9	nm0507568	actor	\N	"[""Sheik Ilderim""]"
tt0016641	10	nm0925118	actor	\N	"[""Sanballat""]"
tt0016641	11	nm0629243	director	\N	\N
tt0016641	12	nm0908753	writer	novel 'Ben-Hur, 1880' by	\N
tt0016641	13	nm0558923	writer	adaptation	\N
tt0016641	14	nm0933133	writer	scenario	\N
tt0016641	15	nm0385012	writer	titles	\N
tt0016641	16	nm0002206	producer	producer	\N
tt0016641	17	nm0318647	producer	producer	\N
tt0016641	18	nm0002301	composer	composer	\N
tt0016641	19	nm0005682	cinematographer	cinematographer	\N
tt0016641	20	nm0005731	cinematographer	cinematographer	\N
tt0016641	21	nm0383815	cinematographer	cinematographer	\N
tt0016641	22	nm0835365	cinematographer	cinematographer	\N
tt0016641	23	nm0636475	editor	film editor	\N
tt0016847	1	nm0252472	actor	\N	"[""Faust""]"
tt0016847	2	nm0417837	actor	\N	"[""Mephisto""]"
tt0016847	3	nm0394806	actress	\N	"[""Gretchen""]"
tt0016847	4	nm0723801	actress	\N	"[""Mutter""]"
tt0016847	5	nm0226189	actor	\N	"[""Valentin""]"
tt0016847	6	nm0346914	actress	\N	"[""Marthe""]"
tt0016847	7	nm0054044	actor	\N	"[""Herzog""]"
tt0016847	8	nm0707765	actress	\N	"[""Herzogin""]"
tt0016847	9	nm0297529	actor	\N	"[""Erzengel""]"
tt0016847	10	nm0105970	actor	\N	"[""Farmboy""]"
tt0016847	11	nm0003638	director	\N	\N
tt0016847	12	nm0369458	writer	titles	\N
tt0016847	13	nm0477515	writer	titles	\N
tt0016847	14	nm0324473	writer	"play ""Faust"""	\N
tt0016847	15	nm0690143	producer	producer	\N
tt0016847	16	nm0202392	composer	composer	\N
tt0016847	17	nm9008823	composer	\N	\N
tt0016847	18	nm0006128	composer	\N	\N
tt0016847	19	nm0477869	composer	\N	\N
tt0016847	20	nm0389155	cinematographer	\N	\N
tt0016847	21	nm1569549	editor	editor	\N
tt0016884	1	nm0318105	actor	\N	"[""Leo von Harden""]"
tt0016884	2	nm0001256	actress	\N	"[""Felicitas""]"
tt0016884	3	nm0361319	actor	\N	"[""Ulrich von Eltz""]"
tt0016884	4	nm0448661	actress	\N	"[""Hertha""]"
tt0016884	5	nm0649927	actor	\N	"[""Uncle Kutowski""]"
tt0016884	6	nm0269493	actor	\N	"[""Pastor Voss""]"
tt0016884	7	nm0078806	actress	\N	"[""Leo's Mother""]"
tt0016884	8	nm0531584	actor	\N	"[""Count von Rhaden""]"
tt0016884	9	nm0179409	actress	\N	"[""Minna""]"
tt0016884	10	nm3749831	actress	\N	"[""Twin""]"
tt0016884	11	nm0113284	director	\N	\N
tt0016884	12	nm0322227	writer	screen play by	\N
tt0016884	13	nm0837183	writer	"from the novel ""The Undying Past"" by"	\N
tt0016884	14	nm0014703	writer	titles by	\N
tt0016884	15	nm0002301	composer	composer	\N
tt0016884	16	nm0200125	cinematographer	cinematographer	\N
tt0016884	17	nm0636475	editor	film editor	\N
tt0017075	1	nm0385062	actress	\N	"[""Daisy - A Mannequin""]"
tt0017075	2	nm0637040	actor	\N	"[""The Lodger""]"
tt0017075	3	nm0042083	actress	\N	"[""The Landlady""]"
tt0017075	4	nm0156241	actor	\N	"[""Her Husband""]"
tt0017075	5	nm0444602	actor	\N	"[""Joe - A Police Detective""]"
tt0017075	6	nm0097848	actor	\N	"[""Pub Customer""]"
tt0017075	7	nm0132351	actress	\N	"[""Mother""]"
tt0017075	8	nm0242283	actress	\N	"[""First Victim""]"
tt0017075	9	nm0306786	actor	\N	"[""Dancer at Ball""]"
tt0017075	10	nm0336618	actress	\N	"[""Showgirl Victim""]"
tt0017075	11	nm0000033	director	\N	\N
tt0017075	12	nm0523269	writer	from the novel by	\N
tt0017075	13	nm0822627	writer	scenario	\N
tt0017075	14	nm0410344	composer	composer	\N
tt0017075	15	nm0893248	cinematographer	cinematographer	\N
tt0017075	16	nm0598749	editor	\N	\N
tt0017136	1	nm0375609	actress	\N	"[""Maria""]"
tt0017136	2	nm0375609	actress	\N	"[""Maschinenmensch""]"
tt0017136	3	nm0375609	actress	\N	"[""The Machine Man""]"
tt0017136	4	nm0002154	actor	\N	"[""Johann (Joh) Fredersen""]"
tt0017136	5	nm0297054	actor	\N	"[""Freder Fredersen - Joh Fredersens Sohn""]"
tt0017136	6	nm0459030	actor	\N	"[""Erfinder C.A. Rotwang""]"
tt0017136	7	nm0459030	actor	\N	"[""The Inventor""]"
tt0017136	8	nm0003248	actor	\N	"[""Der Schmale""]"
tt0017136	9	nm0003248	actor	\N	"[""The Thin Man""]"
tt0017136	10	nm0519765	actor	\N	"[""Josaphat""]"
tt0017136	11	nm0519765	actor	\N	"[""Joseph""]"
tt0017136	12	nm0084430	actor	\N	"[""11811 - Georgy""]"
tt0017136	13	nm0313447	actor	\N	"[""Grot -Wärter der Herzmaschine""]"
tt0017136	14	nm0313447	actor	\N	"[""Guardian of the Heart Machine""]"
tt0017136	15	nm0016641	actor	\N	"[""Schöpferischer Mensch""]"
tt0017136	16	nm0016641	actor	\N	"[""Creative Human""]"
tt0017136	17	nm0074186	actress	\N	"[""Arbeiterin""]"
tt0017136	18	nm0074186	actress	\N	"[""Working Woman""]"
tt0017136	19	nm0000485	director	\N	\N
tt0017136	20	nm0902376	writer	screenplay	\N
tt0017136	21	nm0690143	producer	producer	\N
tt0017136	22	nm3017782	composer	composer	\N
tt0017136	23	nm0923118	composer	composer	\N
tt0017136	24	nm2111404	composer	composer	\N
tt0017136	25	nm0403288	composer	\N	\N
tt0017136	26	nm0005713	cinematographer	\N	\N
tt0017136	27	nm0005844	cinematographer	\N	\N
tt0017136	28	nm0752193	cinematographer	\N	\N
tt0017668	1	nm0902438	self	\N	"[""Self""]"
tt0017668	2	nm0752193	director	director	\N
tt0017668	3	nm0562346	writer	idea	\N
tt0017668	4	nm0752193	writer	screenplay	\N
tt0017668	5	nm0005713	writer	screenplay	\N
tt0017668	6	nm0005713	producer	producer	\N
tt0017668	7	nm0577016	composer	\N	\N
tt0017668	8	nm0005642	cinematographer	\N	\N
tt0017668	9	nm0475307	cinematographer	\N	\N
tt0017668	10	nm0778102	cinematographer	cinematographer	\N
tt0017925	1	nm0000036	actor	\N	"[""Johnnie Gray""]"
tt0017925	2	nm0533045	actress	\N	"[""Annabelle Lee""]"
tt0017925	3	nm0147070	actor	\N	"[""Captain Anderson""]"
tt0017925	4	nm0267650	actor	\N	"[""General Thatcher""]"
tt0017925	5	nm0089162	actor	\N	"[""A Southern General""]"
tt0017925	6	nm1070961	actor	\N	"[""Her Brother""]"
tt0017925	7	nm0807667	actor	\N	"[""Her Father""]"
tt0017925	8	nm0444172	actor	\N	"[""Union General""]"
tt0017925	9	nm0232592	actor	\N	"[""Union General""]"
tt0017925	10	nm0623189	actor	\N	"[""Union General""]"
tt0017925	11	nm0115669	director	\N	\N
tt0017925	12	nm0000036	director	\N	\N
tt0017925	13	nm0000036	writer	written by	\N
tt0017925	14	nm0115669	writer	written by	\N
tt0017925	15	nm0090213	writer	adapted by	\N
tt0017925	16	nm0807667	writer	adapted by	\N
tt0017925	17	nm1193626	composer	composer	\N
tt0017925	18	nm0002301	composer	composer	\N
tt0017925	19	nm0004592	composer	composer	\N
tt0017925	20	nm0354229	cinematographer	cinematographer	\N
tt0017925	21	nm0222354	cinematographer	cinematographer	\N
tt0018051	1	nm0516001	actor	\N	"[""Harold Hickory""]"
tt0018051	2	nm0707814	actress	\N	"[""Mary Powers""]"
tt0018051	3	nm0417012	actor	\N	"[""Jim Hickory""]"
tt0018051	4	nm0932381	actor	\N	"[""Leo Hickory""]"
tt0018051	5	nm0290274	actor	\N	"[""Olin Hickory""]"
tt0018051	6	nm0738976	actor	\N	"[""Sandoni""]"
tt0018051	7	nm0092665	actor	\N	"[""'Flash' Farrell""]"
tt0018051	8	nm0486967	actor	\N	"[""Sam Hooper""]"
tt0018051	9	nm0947068	actor	\N	"[""Hank Hooper""]"
tt0018051	10	nm1814112	actor	\N	"[""Townsman""]"
tt0018051	11	nm0928514	director	\N	\N
tt0018051	12	nm0340599	writer	story	\N
tt0018051	13	nm0928514	writer	story	\N
tt0018051	14	nm0188274	writer	story	\N
tt0018051	15	nm0623640	writer	scenario	\N
tt0018051	16	nm0002206	producer	producer	\N
tt0018051	17	nm0318647	producer	producer	\N
tt0018051	18	nm1084708	producer	producer	\N
tt0018051	19	nm0002301	composer	composer	\N
tt0018051	20	nm0401366	composer	composer	\N
tt0018051	21	nm0526517	cinematographer	cinematographer	\N
tt0018051	22	nm0573865	editor	film editor	\N
tt0018192	1	nm0226387	actor	\N	"[""Napoléon Bonaparte""]"
tt0018192	2	nm0745565	actor	\N	"[""Napoléon Bonaparte enfant""]"
tt0018192	3	nm0885965	actor	\N	"[""Maximilien Robespierre""]"
tt0018192	4	nm0467916	actor	\N	"[""Georges-Jacques Danton""]"
tt0018192	5	nm0037625	actor	\N	"[""Jean-Paul Marat""]"
tt0018192	6	nm0304098	actor	\N	"[""Louis Saint-Just""]"
tt0018192	7	nm0544539	actress	\N	"[""Joséphine de Beauharnais""]"
tt0018192	8	nm0080572	actress	\N	"[""La reine Marie-Antoinette""]"
tt0018192	9	nm0304101	actress	\N	"[""Charlotte Corday""]"
tt0018192	10	nm0226393	actress	\N	"[""Élisa Bonaparte""]"
tt0018192	11	nm0304098	director	\N	\N
tt0018192	12	nm0304098	writer	written by	\N
tt0018192	13	nm0167058	composer	composer	\N
tt0018192	14	nm0178874	composer	composer	\N
tt0018192	15	nm0002301	composer	composer	\N
tt0018192	16	nm0006131	composer	\N	\N
tt0018192	17	nm0005662	cinematographer	\N	\N
tt0018192	18	nm0472590	cinematographer	\N	\N
tt0018192	19	nm0005809	cinematographer	cinematographer	\N
tt0018192	20	nm0867720	cinematographer	\N	\N
tt0018192	21	nm0304098	editor	\N	\N
tt0018192	22	nm0652134	casting_director	\N	\N
tt0018217	1	nm0515104	actor	\N	"[""Terestsenko""]"
tt0018217	2	nm3640809	actor	\N	"[""Kerenskiy""]"
tt0018217	3	nm0631634	actor	\N	"[""V.I. Lenin""]"
tt0018217	4	nm0493491	actor	\N	"[""Konovalov""]"
tt0018217	5	nm16625983	self	\N	"[""Self""]"
tt0018217	6	nm1304457	actor	\N	"[""Skobolev""]"
tt0018217	7	nm1305860	actor	\N	"[""Kishkin""]"
tt0018217	8	nm1306204	actor	\N	"[""Bolshevik""]"
tt0018217	9	nm1306602	actor	\N	"[""Verderevsky""]"
tt0018217	10	nm0005903	actor	\N	"[""German Soldier""]"
tt0018217	11	nm0017893	director	director	\N
tt0018217	12	nm0001178	director	director	\N
tt0018217	13	nm0001178	writer	writer	\N
tt0018217	14	nm0017893	writer	writer	\N
tt0018217	15	nm0715487	writer	book	\N
tt0018217	16	nm0577016	composer	composer	\N
tt0018217	17	nm0006291	composer	composer	\N
tt0018217	18	nm0005903	cinematographer	\N	\N
tt0018217	19	nm0864816	editor	restoration editor	\N
tt0018217	20	nm0468435	production_designer	production_designer	\N
tt0018455	1	nm0639563	actor	\N	"[""The Man""]"
tt0018455	2	nm0310980	actress	\N	"[""The Wife""]"
tt0018455	3	nm0515272	actress	\N	"[""The Woman From the City""]"
tt0018455	4	nm0743017	actress	\N	"[""The Maid""]"
tt0018455	5	nm0531759	actor	\N	"[""The Photographer""]"
tt0018455	6	nm0802684	actor	\N	"[""The Barber""]"
tt0018455	7	nm0936079	actress	\N	"[""The Manicure Girl""]"
tt0018455	8	nm0396768	actor	\N	"[""The Obtrusive Gentleman""]"
tt0018455	9	nm0092665	actor	\N	"[""The Obliging Gentleman""]"
tt0018455	10	nm0082884	actor	\N	"[""Streetcar Conductor""]"
tt0018455	11	nm0003638	director	\N	\N
tt0018455	12	nm0562346	writer	scenario	\N
tt0018455	13	nm0837183	writer	from an original theme by	\N
tt0018455	14	nm0385012	writer	titles	\N
tt0018455	15	nm0129721	writer	titles	\N
tt0018455	16	nm0003546	cinematographer	cinematographer	\N
tt0018455	17	nm0835365	cinematographer	cinematographer	\N
tt0018528	1	nm0151606	actor	\N	"[""Alonzo""]"
tt0018528	2	nm0449908	actor	\N	"[""Malabar""]"
tt0018528	3	nm0001076	actress	\N	"[""Nanon""]"
tt0018528	4	nm0211346	actor	\N	"[""Zanzi""]"
tt0018528	5	nm0313478	actor	\N	"[""Cojo""]"
tt0018528	6	nm0486967	actor	\N	"[""Costra""]"
tt0018528	7	nm0024035	actor	\N	"[""Gypsy running to Zanzis Death Scene""]"
tt0018528	8	nm0077799	actress	\N	"[""Fortune Teller""]"
tt0018528	9	nm0256563	actress	\N	"[""Gypsy Woman""]"
tt0018528	10	nm3633294	actress	\N	"[""Girl in Audience Flirting with Malabar""]"
tt0018528	11	nm0115218	director	\N	\N
tt0018528	12	nm0115218	writer	story	\N
tt0018528	13	nm0950150	writer	scenario	\N
tt0018528	14	nm0267868	writer	titles	\N
tt0018528	15	nm0856921	producer	producer	\N
tt0018528	16	nm0005719	cinematographer	cinematographer	\N
tt0018528	17	nm0721745	editor	film editor	\N
tt0018528	18	nm0846505	editor	film editor	\N
tt0018578	1	nm0001966	actress	\N	"[""Mary Preston""]"
tt0018578	2	nm0736777	actor	\N	"[""Jack Powell""]"
tt0018578	3	nm0035159	actor	\N	"[""David Armstrong""]"
tt0018578	4	nm0707814	actress	\N	"[""Sylvia Lewis""]"
tt0018578	5	nm0107151	actor	\N	"[""Herman Schwimpf""]"
tt0018578	6	nm0875983	actor	\N	"[""Air Commander""]"
tt0018578	7	nm0000011	actor	\N	"[""Cadet White""]"
tt0018578	8	nm0808387	actor	\N	"[""The Sergeant""]"
tt0018578	9	nm0910400	actor	\N	"[""David's Father""]"
tt0018578	10	nm0439850	actor	\N	"[""Lt. Cameron""]"
tt0018578	11	nm0920074	director	\N	\N
tt0018578	12	nm0766850	writer	story	\N
tt0018578	13	nm0521002	writer	screenplay	\N
tt0018578	14	nm0510024	writer	screenplay	\N
tt0018578	15	nm0425456	writer	titles	\N
tt0018578	16	nm0675091	cinematographer	cinematographer	\N
tt0018578	17	nm0791014	editor	editor	\N
tt0018737	1	nm0000315	actress	\N	"[""Lulu""]"
tt0018737	2	nm0466776	actor	\N	"[""Dr. Ludwig Schön""]"
tt0018737	3	nm0496473	actor	\N	"[""Alwa Schön""]"
tt0018737	4	nm0324501	actor	\N	"[""Schigolch""]"
tt0018737	5	nm0469172	actor	\N	"[""Rodrigo Quast""]"
tt0018737	6	nm0730812	actress	\N	"[""Gräfin Geschwitz""]"
tt0018737	7	nm0195855	actress	\N	"[""Charlotte Marie Adelaide v. Zarnikow - braut Dr. Schöns - Dr. Schön's Bride""]"
tt0018737	8	nm0226158	actor	\N	"[""Jack the Ripper""]"
tt0018737	9	nm0902760	actor	\N	"[""Marquis Casti-Piani""]"
tt0018737	10	nm0036324	actor	\N	"[""Der inspizient - the Stage Manager""]"
tt0018737	11	nm0655065	director	\N	\N
tt0018737	12	nm0917149	writer	"plays ""Erdgeist"" and ""Die Büchse der Pandora"""	\N
tt0018737	13	nm0883335	writer	scenario	\N
tt0018737	14	nm0485161	producer	producer	\N
tt0018737	15	nm1177665	composer	composer	\N
tt0018737	16	nm0006244	composer	composer	\N
tt0018737	17	nm0005760	cinematographer	\N	\N
tt0018742	1	nm0000036	actor	\N	"[""Buster""]"
tt0018742	2	nm0206496	actress	\N	"[""Sally""]"
tt0018742	3	nm0329467	actor	\N	"[""Stagg""]"
tt0018742	4	nm0102718	actor	\N	"[""Editor""]"
tt0018742	5	nm0340807	actor	\N	"[""Cop""]"
tt0018742	6	nm0018685	actor	\N	"[""The Big Sea Lion""]"
tt0018742	7	nm0112395	actor	\N	"[""Man in Bath-House""]"
tt0018742	8	nm0177485	actor	\N	"[""Office Worker""]"
tt0018742	9	nm0219783	actor	\N	"[""Man in Tight Bathing Suit""]"
tt0018742	10	nm0249177	archive_footage	\N	"[""Gertrude Ederle""]"
tt0018742	11	nm0249177	actress	\N	"[""Gertrude Ederle""]"
tt0018742	12	nm0781292	director	\N	\N
tt0018742	13	nm0115669	writer	story by	\N
tt0018742	14	nm0513858	writer	story by	\N
tt0018742	15	nm0267868	writer	titles	\N
tt0018742	16	nm1976633	composer	composer	\N
tt0018742	17	nm0486976	cinematographer	cinematographer	\N
tt0018742	18	nm0504380	cinematographer	cinematographer	\N
tt0018742	19	nm0943969	editor	film editor	\N
tt0018773	1	nm0000122	actor	\N	"[""A Tramp""]"
tt0018773	2	nm0448224	actress	\N	"[""The Proprietor's Step-Daughter Merna - A Circus Rider""]"
tt0018773	3	nm0305087	actor	\N	"[""The Circus Proprietor and Ring Master""]"
tt0018773	4	nm0188357	actor	\N	"[""Rex - A Tight Rope Walker""]"
tt0018773	5	nm0204639	actor	\N	"[""A Magician""]"
tt0018773	6	nm0074788	actor	\N	"[""An Old Clown""]"
tt0018773	7	nm0761866	actor	\N	"[""The Head Property Man""]"
tt0018773	8	nm0709466	actor	\N	"[""An Assistant Property Man""]"
tt0018773	9	nm0614730	actor	\N	"[""A Pickpocket""]"
tt0018773	10	nm0042317	actor	\N	"[""Clown""]"
tt0018773	11	nm0000122	director	director	\N
tt0018773	12	nm0000122	writer	written by	\N
tt0018773	13	nm0000122	producer	producer	\N
tt0018773	14	nm0000122	composer	composer	\N
tt0018773	15	nm0005906	cinematographer	cinematographer	\N
tt0018806	1	nm0090187	actress	\N	"[""Mary Sims""]"
tt0018806	2	nm0615014	actor	\N	"[""John Sims""]"
tt0018806	3	nm0729991	actor	\N	"[""Bert""]"
tt0018806	4	nm0163923	actress	\N	"[""Jane""]"
tt0018806	5	nm0866834	actor	\N	"[""Jim - Mary's Brother""]"
tt0018806	6	nm0376396	actor	\N	"[""Dick - Mary's Brother""]"
tt0018806	7	nm0064611	actress	\N	"[""Mary's Mother""]"
tt0018806	8	nm0292780	actor	\N	"[""Junior Sims""]"
tt0018806	9	nm0701169	actress	\N	"[""Baby Sims""]"
